order_id,product_id,quantity_in_kg
3202,6,51.7
3202,9,45.39
3203,10,60.98
3203,2,60.19
3203,8,35.89
3203,9,70.04
3204,1,40.29
3204,2,28.45
3204,10,32.4
3205,9,54.51
3205,4,53.14
3205,6,38.46
3205,10,35.65
3206,5,29.73
3206,4,37.75
3206,1,34.31
3206,8,60.52
3207,4,61.08
3208,1,49.29
3208,9,26.51
3208,8,21.49
3208,10,43.29
3209,7,41.81
3209,3,54.79
3209,10,46.58
3209,6,34.18
3210,9,33.37
3210,3,87.84
3210,2,50.92
3210,4,47.07
3211,10,46.69
3212,6,46.34
3212,4,33.84
3212,10,34.29
3213,1,48.16
3213,4,26.45
3213,9,31.04
3213,10,40.07
3214,4,50.8
3215,9,21.12
3215,1,26.56
3215,10,54.27
3215,7,61.07
3216,1,30.61
3216,2,34.47
3217,3,48.62
3218,3,42.68
3218,5,6.41
3218,1,41.1
3218,10,29.06
3219,10,49.73
3219,4,43.92
3219,5,41.86
3220,10,45.93
3220,7,26.43
3221,2,42.37
3221,10,41.37
3221,9,42.78
3221,3,40.87
3222,8,24.72
3222,6,24.19
3223,8,13.43
3223,5,49.81
3224,9,49.93
3224,5,50.12
3224,4,43.68
3225,6,14.4
3225,9,27.68
3225,2,42.04
3226,6,40.23
3227,10,46.99
3227,8,18.33
3227,5,52.01
3227,1,35.08
3228,3,52.19
3228,9,39.49
3229,5,37.77
3229,9,25.02
3230,2,49.43
3230,6,57.76
3231,1,46.11
3231,4,39.23
3232,8,25.45
3232,2,47.73
3232,1,69.13
3232,4,52.95
3233,5,40.56
3234,10,36.25
3234,7,6.64
3234,5,21.16
3235,1,10.53
3236,10,21.12
3236,7,41.49
3236,8,37.35
3237,7,23.5
3238,8,40.78
3238,1,36.52
3238,4,29.01
3238,2,42.49
3239,3,55.62
3239,7,25.75
3239,1,29.68
3239,6,30.19
3240,1,42.18
3240,9,61.89
3240,6,26.33
3241,10,50.86
3242,5,52.3
3242,4,28.06
3242,1,32.57
3243,10,49.47
3243,7,52.33
3243,9,24.74
3244,2,22.52
3245,5,32.5
3245,9,45.75
3245,8,29.76
3245,4,43.17
3246,3,42.89
3246,7,37.76
3246,8,49.99
3247,3,53.76
3247,1,49.49
3248,5,46.3
3248,2,29.46
3248,4,24.62
3249,6,39.14
3249,7,49.77
3249,1,17.17
3250,6,34.45
3250,5,45.46
3250,9,37.09
3251,2,32.92
3252,10,16.31
3252,6,26.27
3252,5,43.4
3253,8,41.08
3253,10,20.67
3254,8,28.96
3255,8,35.53
3256,6,98.59
3257,9,24.98
3257,4,63.12
3257,7,32.1
3257,1,24.27
3258,5,35.9
3259,2,36.96
3259,8,41.61
3259,3,52.74
3260,5,49.66
3260,10,39.56
3260,8,32.96
3261,4,43.98
3261,3,46.12
3262,10,33.13
3262,1,62.35
3263,2,32.45
3263,1,48.42
3264,9,56.06
3264,8,29.24
3265,1,34.17
3265,9,57.64
3265,4,21.72
3266,5,58.88
3267,1,36.39
3267,6,29.22
3267,10,39.76
3268,6,35.52
3268,2,26.98
3269,9,56.09
3270,2,41.72
3270,9,49.38
3270,10,50.0
3270,8,51.14
3271,6,40.27
3271,10,40.63
3272,2,50.73
3272,7,28.09
3272,5,33.41
3272,10,43.38
3273,6,153.24
3274,6,63.05
3274,7,40.58
3274,10,64.0
3275,5,46.19
3275,1,34.56
3275,3,53.76
3275,8,37.09
3276,5,43.01
3277,10,23.96
3277,1,21.9
3278,10,57.56
3279,6,55.77
3279,9,34.11
3280,4,56.66
3280,7,51.33
3280,1,53.71
3281,7,66.01
3281,2,53.21
3282,4,5.0
3283,9,28.87
3283,2,21.25
3283,1,40.36
3283,5,24.54
3284,9,51.09
3284,10,20.15
3284,8,45.79
3284,3,43.78
3285,4,27.38
3285,5,28.93
3285,10,39.7
3286,4,52.64
3286,6,34.07
3286,10,24.02
3287,6,51.29
3287,2,28.65
3287,4,35.53
3287,8,39.29
3288,6,36.75
3288,2,73.61
3288,10,45.9
3288,5,25.15
3289,6,47.87
3290,10,19.62
3290,4,49.41
3290,8,24.82
3290,7,62.63
3291,4,21.46
3291,3,53.83
3291,10,39.02
3291,7,35.6
3292,10,35.95
3292,3,46.75
3292,5,30.29
3292,7,27.73
3293,6,55.79
3293,10,67.27
3293,2,61.87
3294,7,39.14
3295,9,47.85
3295,3,53.55
3295,8,37.6
3295,6,63.87
3296,3,42.94
3296,8,26.54
3297,3,34.81
3298,7,69.29
3299,9,38.24
3299,8,43.17
3299,2,30.85
3300,1,27.91
3300,7,57.05
3301,3,81.19
3302,3,69.43
3303,7,52.46
3303,6,51.45
3303,3,44.41
3303,4,40.01
3304,5,50.23
3304,2,40.85
3305,6,41.19
3305,2,38.89
3305,1,41.6
3306,6,54.68
3307,7,41.04
3307,8,45.33
3307,10,54.65
3307,3,38.55
3308,3,23.35
3308,10,40.55
3308,2,51.33
3308,8,31.25
3309,10,40.12
3310,8,56.81
3310,7,41.57
3310,6,41.72
3311,3,22.14
3311,9,53.44
3311,5,42.43
3311,7,43.49
3312,4,49.27
3313,8,48.47
3313,6,43.07
3313,1,19.24
3314,5,30.68
3314,6,39.97
3314,7,30.43
3314,3,71.5
3315,3,37.97
3315,1,33.64
3316,7,41.16
3316,9,37.38
3317,10,37.19
3317,6,62.26
3317,2,44.54
3318,5,45.75
3318,3,46.48
3318,2,47.35
3319,5,39.01
3319,8,53.88
3319,9,53.51
3320,3,40.43
3320,5,31.3
3321,10,33.79
3321,2,46.72
3321,4,22.77
3322,3,26.6
3322,2,28.05
3322,4,12.82
3323,1,43.48
3323,10,43.76
3324,1,27.02
3324,8,21.97
3325,6,41.89
3326,5,167.2
3326,7,33.47
3327,9,49.91
3327,3,17.65
3327,8,33.58
3327,10,34.18
3328,2,20.36
3329,7,28.35
3329,8,31.74
3329,5,54.75
3329,1,54.45
3330,5,40.84
3330,2,54.1
3331,2,22.31
3331,4,35.63
3331,10,40.34
3332,3,19.78
3332,9,45.0
3332,6,39.23
3333,8,20.78
3333,9,44.7
3333,2,46.71
3334,1,23.73
3334,7,37.12
3334,2,40.13
3335,4,46.88
3335,9,37.82
3335,1,34.94
3336,4,48.55
3337,10,37.87
3337,7,25.63
3338,4,45.46
3338,5,42.04
3339,3,5.0
3339,8,151.53
3339,10,43.56
3339,6,38.69
3340,5,46.14
3340,3,52.26
3340,4,46.08
3340,6,31.25
3341,9,37.85
3342,1,38.86
3342,7,46.12
3343,8,54.85
3344,3,20.75
3344,1,36.44
3345,5,35.82
3345,7,12.97
3345,4,37.73
3345,6,38.13
3346,8,37.3
3346,9,32.47
3346,3,42.61
3347,4,40.79
3347,5,42.65
3347,8,37.98
3348,7,42.44
3348,6,49.32
3348,8,49.27
3348,3,50.29
3349,4,49.4
3350,5,29.86
3351,8,17.64
3351,6,37.11
3351,4,47.5
3351,9,243.19
3352,2,24.99
3352,3,48.75
3352,8,53.62
3352,9,47.3
3353,6,47.0
3354,3,36.07
3354,8,70.51
3354,9,21.88
3354,5,37.21
3355,4,30.74
3355,1,44.61
3355,5,16.61
3355,3,55.23
3356,7,52.07
3356,1,15.54
3357,5,27.32
3357,6,204.18
3357,7,43.96
3358,8,29.06
3358,7,43.11
3358,9,32.51
3358,3,36.68
3359,5,36.55
3360,4,17.58
3360,6,50.17
3360,1,34.74
3360,3,46.93
3361,7,53.0
3361,4,16.44
3361,3,31.93
3361,5,39.32
3362,2,54.4
3362,6,43.5
3363,10,71.41
3363,9,34.65
3364,1,42.82
3365,2,42.59
3365,6,27.1
3365,9,40.17
3365,7,33.94
3366,1,39.25
3367,6,29.77
3367,9,48.37
3368,3,26.71
3368,9,43.13
3369,4,55.81
3369,5,65.38
3369,3,51.95
3369,8,48.61
3370,7,18.14
3370,4,33.3
3370,9,35.05
3371,1,56.65
3372,9,31.23
3373,9,41.79
3374,8,50.53
3374,1,47.91
3374,3,47.53
3374,10,42.41
3375,1,19.89
3375,4,41.68
3375,9,40.66
3376,5,16.45
3377,7,11.16
3378,3,17.5
3378,5,22.39
3378,2,34.95
3378,1,36.12
3379,9,27.78
3380,1,29.97
3380,10,35.6
3380,3,23.07
3380,9,11.53
3381,4,45.01
3381,5,22.15
3381,6,19.32
3381,10,5.0
3382,5,29.06
3383,8,47.05
3383,4,48.05
3383,2,46.63
3384,10,24.2
3384,8,51.43
3384,7,47.54
3385,7,51.58
3385,2,52.81
3385,4,154.04
3386,9,45.98
3386,5,52.0
3386,8,44.68
3386,3,168.44
3387,7,50.49
3387,1,40.23
3388,7,25.83
3388,6,51.74
3388,2,34.12
3388,4,58.36
3389,10,50.72
3389,1,45.13
3390,4,18.32
3390,8,54.14
3390,6,61.28
3390,10,40.14
3391,5,40.38
3392,3,21.93
3392,2,34.99
3392,9,18.75
3393,4,31.56
3393,8,27.76
3394,2,31.41
3394,3,34.85
3395,10,23.7
3395,8,33.55
3395,4,33.73
3395,1,29.17
3396,5,55.94
3396,7,26.0
3396,10,38.3
3396,6,107.63
3397,3,37.48
3397,1,43.86
3397,6,56.83
3398,1,175.14
3398,5,28.84
3398,4,5.0
3398,7,56.19
3399,9,48.64
3399,8,46.25
3399,6,32.71
3399,10,45.13
3400,6,28.95
3400,8,58.2
3401,9,40.47
3401,10,34.13
3401,2,42.0
3401,1,48.8
3402,2,56.4
3402,7,43.76
3402,3,29.31
3402,9,40.67
3403,3,48.39
3404,3,53.91
3405,8,34.52
3405,2,23.74
3406,7,16.86
3407,3,44.39
3407,9,40.39
3407,8,21.43
3407,2,47.26
3408,7,46.36
3408,1,22.41
3408,5,62.67
3408,9,49.01
3409,5,17.32
3409,10,230.04
3409,6,49.48
3409,9,56.98
3410,10,32.51
3410,3,45.31
3410,9,18.53
3411,9,31.02
3411,4,18.58
3411,6,53.96
3412,8,39.7
3412,10,33.55
3412,4,22.19
3413,3,33.27
3413,10,109.45
3413,8,25.0
3414,6,20.65
3415,3,24.18
3415,10,47.32
3415,8,147.03
3415,1,61.04
3416,5,56.12
3417,4,37.23
3417,2,64.66
3418,6,53.79
3418,2,31.51
3418,1,40.92
3418,5,47.55
3419,10,20.45
3419,3,56.58
3419,2,45.71
3419,9,79.61
3420,6,64.97
3420,1,39.87
3421,5,61.43
3421,10,50.17
3422,10,174.17
3422,5,40.05
3422,6,34.06
3422,9,42.7
3423,5,56.47
3423,9,51.1
3423,4,29.03
3423,1,26.29
3424,2,44.58
3424,4,30.23
3425,3,17.3
3425,5,16.97
3425,2,34.65
3426,9,36.6
3426,7,42.08
3427,10,52.19
3427,5,30.21
3427,8,16.77
3428,3,7.13
3428,1,7.32
3429,4,29.22
3429,2,10.88
3430,3,47.55
3430,10,26.25
3431,1,50.8
3431,6,51.36
3431,2,49.85
3431,10,40.07
3432,9,21.67
3432,8,54.51
3433,8,32.0
3433,6,46.75
3433,5,44.68
3433,10,43.38
3434,4,44.52
3435,7,43.26
3435,10,39.38
3435,8,58.14
3435,3,24.25
3436,9,49.05
3436,6,48.68
3436,2,25.46
3437,3,52.0
3437,5,28.02
3438,7,39.68
3438,9,20.58
3439,8,37.85
3439,5,40.72
3439,2,49.93
3439,9,49.51
3440,6,11.95
3440,3,37.56
3440,1,39.34
3440,7,34.95
3441,8,41.08
3441,6,169.68
3441,7,29.91
3442,10,40.71
3442,9,48.89
3443,7,47.62
3443,6,43.72
3444,1,40.48
3444,4,26.29
3445,6,28.92
3445,9,41.13
3445,4,43.6
3445,1,16.25
3446,6,27.53
3446,2,36.06
3446,10,46.99
3447,9,24.01
3447,1,39.27
3447,5,31.0
3448,5,31.75
3449,7,53.18
3449,1,11.55
3449,5,33.63
3449,3,49.82
3450,10,36.47
3451,8,35.18
3452,8,48.94
3452,3,57.8
3452,10,8.73
3452,6,41.33
3453,1,19.17
3454,1,44.53
3454,3,37.57
3454,9,42.2
3455,2,31.49
3455,7,40.74
3456,1,64.13
3457,1,31.36
3457,6,37.98
3457,2,63.72
3457,7,46.32
3458,4,64.62
3458,1,55.68
3458,6,53.84
3459,3,36.32
3459,6,42.76
3459,1,24.18
3460,7,45.99
3460,1,43.29
3460,2,40.28
3460,8,52.33
3461,5,25.51
3461,2,59.62
3462,8,43.61
3462,1,13.16
3463,10,192.68
3463,4,57.51
3463,7,39.8
3464,1,42.28
3464,5,50.99
3465,9,48.03
3465,6,53.93
3465,2,39.77
3466,8,57.81
3466,2,31.88
3466,10,38.18
3467,2,43.08
3468,3,41.35
3469,3,40.56
3470,10,42.85
3470,1,34.9
3470,3,59.9
3471,4,52.58
3472,8,57.51
3472,2,37.51
3472,4,41.55
3473,4,37.09
3473,3,12.23
3473,5,40.25
3474,7,43.62
3475,3,33.85
3475,5,26.14
3475,10,29.43
3476,7,49.17
3476,4,63.67
3476,9,56.59
3477,4,8.87
3477,3,30.33
3477,5,18.56
3478,8,16.69
3478,5,38.31
3478,2,15.01
3479,6,44.2
3479,10,29.69
3479,9,57.0
3479,7,59.49
3480,3,16.59
3480,1,41.11
3480,7,35.2
3480,2,5.06
3481,7,22.66
3481,6,39.74
3482,4,60.19
3482,6,65.78
3482,5,32.96
3483,9,16.0
3484,5,14.82
3484,4,14.42
3485,5,43.74
3485,1,29.18
3485,2,55.6
3485,10,44.74
3486,8,21.76
3486,3,36.35
3487,10,41.74
3487,6,39.77
3487,9,50.4
3487,5,45.27
3488,10,39.42
3488,1,79.43
3488,6,48.34
3488,8,72.83
3489,6,46.83
3490,3,61.37
3491,8,61.95
3491,6,33.1
3491,9,43.04
3491,10,22.85
3492,3,49.9
3493,5,45.01
3493,3,40.97
3493,8,42.14
3494,1,37.91
3494,8,51.95
3495,10,48.83
3495,7,36.95
3495,9,48.84
3495,4,41.78
3496,5,32.28
3496,6,55.78
3497,8,33.16
3497,7,44.83
3497,5,39.15
3498,4,45.12
3499,7,32.15
3500,5,24.04
3500,7,24.9
3500,1,26.24
3500,2,30.73
3501,5,50.0
3501,9,42.72
3502,10,45.98
3502,3,48.37
3503,6,41.6
3503,1,26.23
3504,5,38.98
3505,6,24.01
3505,8,30.29
3506,3,62.82
3506,8,30.91
3506,1,69.58
3506,6,34.99
3507,4,51.89
3507,3,32.87
3508,5,35.49
3508,2,18.06
3508,3,59.41
3509,4,35.88
3509,7,30.73
3510,4,45.19
3511,9,27.57
3511,6,33.74
3512,8,53.04
3513,6,33.79
3513,2,56.83
3514,9,49.58
3514,7,46.23
3514,4,36.61
3514,8,41.95
3515,8,17.77
3515,4,61.11
3515,2,32.75
3515,9,35.98
3516,6,24.19
3516,3,48.07
3517,6,43.08
3517,5,16.29
3517,7,50.8
3517,9,12.94
3518,9,7.72
3518,2,22.55
3518,6,12.58
3518,4,36.92
3519,4,31.98
3520,4,20.71
3520,6,33.29
3521,6,7.1
3521,9,32.8
3521,1,18.36
3522,2,29.14
3522,4,73.98
3522,3,17.94
3522,9,18.83
3523,1,9.47
3523,4,27.87
3524,7,56.83
3524,2,35.87
3524,6,48.6
3525,3,45.13
3525,7,14.07
3525,10,34.95
3525,8,52.06
3526,7,34.92
3526,8,31.15
3526,1,67.33
3527,7,61.83
3527,3,45.61
3527,9,53.67
3528,9,13.29
3528,2,30.55
3528,8,34.36
3528,7,37.17
3529,6,34.12
3530,7,22.17
3531,3,45.34
3532,3,39.23
3532,9,19.34
3532,7,19.93
3533,1,32.24
3533,8,16.47
3533,7,44.33
3533,4,58.08
3534,5,41.7
3535,5,147.83
3535,2,54.79
3535,8,44.19
3535,10,41.84
3536,8,31.78
3536,6,43.74
3536,9,40.58
3537,3,53.01
3538,9,49.17
3538,7,39.46
3538,2,24.17
3538,8,16.82
3539,6,26.45
3540,4,68.72
3540,9,33.36
3540,8,25.21
3541,1,32.67
3541,8,49.81
3541,5,41.12
3541,10,48.11
3542,8,52.7
3543,6,36.25
3543,1,41.32
3543,10,59.62
3543,3,27.49
3544,6,42.44
3544,5,24.46
3544,1,57.51
3544,9,54.58
3545,3,62.81
3545,5,20.94
3545,6,29.57
3546,1,57.9
3546,8,17.48
3546,6,20.72
3546,3,34.14
3547,10,50.31
3548,6,36.47
3549,9,39.69
3550,4,37.7
3550,3,47.11
3550,2,14.36
3550,5,45.69
3551,3,44.93
3552,8,33.23
3552,7,42.2
3553,6,24.06
3553,8,41.99
3553,4,56.49
3554,1,36.63
3554,2,25.94
3554,6,38.48
3554,3,30.02
3555,3,47.13
3556,7,45.5
3557,6,49.27
3558,7,60.61
3558,10,44.09
3558,1,56.17
3559,5,47.56
3559,2,61.65
3560,2,37.19
3560,4,35.55
3560,5,47.35
3560,3,46.61
3561,1,37.58
3561,6,25.0
3562,4,43.67
3562,7,46.62
3562,5,48.71
3562,6,44.19
3563,5,21.75
3563,9,24.52
3564,10,16.33
3565,3,23.56
3565,5,36.89
3565,9,31.87
3565,1,30.44
3566,4,42.58
3566,1,36.03
3566,7,34.06
3566,6,17.77
3567,5,37.62
3567,10,35.7
3568,10,23.37
3568,6,37.16
3568,2,35.7
3568,8,30.33
3569,1,30.77
3569,6,30.52
3570,2,48.98
3570,5,43.86
3571,10,30.18
3571,7,38.66
3571,6,30.83
3571,5,47.75
3572,8,44.04
3572,9,53.01
3572,1,33.25
3572,3,38.18
3573,6,26.0
3573,10,54.48
3573,8,63.59
3574,8,35.82
3574,10,13.96
3575,9,28.54
3575,3,32.2
3576,5,24.09
3576,7,27.64
3576,1,42.46
3576,6,47.92
3577,8,15.23
3578,2,33.61
3578,4,40.45
3578,6,27.2
3579,5,42.83
3579,6,30.84
3579,8,19.2
3580,1,40.27
3580,3,25.13
3580,9,20.25
3580,5,41.55
3581,10,20.74
3581,7,55.52
3581,9,46.69
3582,5,28.59
3583,4,39.86
3583,7,42.14
3583,3,39.53
3583,10,61.52
3584,2,16.66
3585,4,22.29
3585,10,46.53
3585,2,44.34
3585,5,36.53
3586,3,44.88
3586,10,28.78
3586,7,53.03
3587,6,38.23
3587,4,33.74
3587,7,28.78
3587,5,54.35
3588,6,33.99
3588,10,28.93
3588,2,60.48
3589,9,33.51
3589,10,48.12
3589,7,53.31
3590,7,49.68
3590,8,47.19
3591,5,48.16
3591,8,52.69
3591,3,43.81
3591,7,39.52
3592,7,179.49
3592,5,26.79
3593,9,37.25
3594,8,45.1
3594,3,32.64
3594,2,35.93
3595,10,57.4
3595,7,26.53
3595,9,31.28
3595,4,30.77
3596,1,33.04
3596,4,63.37
3597,10,43.21
3597,9,50.24
3598,10,38.73
3599,1,36.78
3599,6,29.82
3599,4,33.0
3599,2,41.24
3600,2,32.48
3600,6,26.71
3600,1,54.42
3600,9,33.46
3601,9,41.66
3601,10,43.55
3601,4,32.94
3601,7,57.41
3602,8,26.59
3602,6,60.86
3603,3,38.78
3603,8,48.39
3604,6,48.08
3604,3,58.32
3605,2,46.84
3605,1,28.17
3605,4,52.8
3606,8,39.56
3606,4,39.87
3606,10,36.57
3606,2,33.41
3607,8,27.88
3607,9,41.93
3608,10,19.72
3609,3,15.3
3609,4,5.17
3609,8,15.85
3610,1,97.82
3611,7,38.63
3612,7,38.49
3612,2,39.56
3612,10,20.03
3612,3,13.66
3613,10,39.38
3614,8,29.53
3615,1,14.53
3615,5,30.2
3615,7,54.98
3615,8,38.26
3616,6,34.26
3617,9,42.08
3617,8,48.84
3617,7,55.94
3617,10,34.59
3618,2,34.86
3619,5,38.07
3619,2,61.16
3620,6,29.28
3620,7,23.32
3621,3,29.71
3621,4,45.9
3621,8,49.28
3622,5,27.32
3622,2,31.53
3623,2,49.08
3623,8,25.86
3623,9,44.22
3624,5,63.98
3624,6,25.54
3625,8,33.96
3625,6,24.79
3625,10,66.62
3626,10,50.37
3626,5,56.41
3626,1,129.28
3627,3,46.47
3627,9,36.14
3628,1,42.06
3628,4,32.94
3628,6,40.15
3629,5,25.98
3629,10,30.51
3629,3,36.61
3630,8,28.68
3630,10,33.94
3630,5,38.03
3631,3,44.83
3631,10,50.84
3632,7,56.76
3632,5,60.98
3632,4,51.5
3633,4,12.92
3634,3,47.65
3634,1,50.8
3634,5,50.98
3635,9,37.23
3635,10,21.9
3635,7,42.95
3636,10,28.98
3636,3,43.92
3636,6,56.33
3636,8,40.47
3637,10,42.54
3637,9,46.24
3638,9,39.86
3638,6,46.79
3638,7,34.2
3639,3,30.18
3639,9,41.69
3639,8,59.79
3639,2,50.33
3640,7,28.54
3640,1,36.09
3640,2,55.85
3640,3,20.63
3641,5,57.91
3641,4,36.96
3642,3,31.33
3642,5,45.29
3643,4,37.35
3644,8,23.72
3644,10,37.45
3644,1,43.01
3645,4,48.16
3645,6,26.1
3646,7,45.58
3647,6,54.59
3648,5,36.73
3649,1,29.93
3650,10,35.5
3650,9,23.27
3650,4,44.91
3650,2,47.92
3651,3,28.97
3651,4,151.79
3651,9,5.0
3652,3,50.2
3652,1,51.5
3652,5,26.5
3652,8,36.98
3653,2,25.52
3653,4,12.55
3653,10,42.72
3654,9,40.58
3654,5,32.37
3655,4,53.89
3656,4,12.93
3656,8,51.12
3657,2,38.94
3657,9,23.36
3657,1,33.48
3657,3,33.23
3658,4,37.52
3659,2,34.38
3659,8,15.91
3659,10,38.86
3659,4,42.78
3660,2,41.02
3660,9,23.42
3661,10,37.15
3661,8,22.09
3662,10,52.34
3662,1,28.94
3662,7,69.02
3663,8,39.63
3664,10,53.5
3664,8,37.63
3665,5,40.26
3666,10,54.21
3666,5,60.42
3666,8,50.14
3666,6,29.95
3667,6,43.77
3667,9,44.01
3668,9,46.12
3668,5,29.8
3668,10,35.21
3668,3,30.95
3669,6,45.99
3669,5,52.64
3670,8,53.28
3670,2,26.74
3670,3,38.52
3671,1,32.06
3671,6,44.12
3671,8,46.23
3671,4,47.85
3672,3,34.41
3672,2,32.73
3673,5,54.44
3673,2,33.41
3673,8,43.34
3673,3,41.87
3674,4,27.15
3674,2,51.59
3675,4,43.33
3675,5,30.72
3676,6,35.72
3676,9,44.34
3676,8,40.65
3677,5,49.16
3678,10,38.45
3678,3,69.85
3679,3,37.36
3679,4,48.87
3679,7,46.17
3680,3,24.01
3680,10,37.45
3681,9,36.55
3681,8,37.0
3681,7,46.34
3682,4,65.35
3682,5,50.11
3682,8,55.57
3683,6,39.1
3683,3,43.19
3683,5,43.03
3684,6,39.55
3684,10,55.38
3684,8,40.57
3685,7,20.24
3685,10,45.16
3685,9,30.35
3686,7,46.51
3687,7,55.11
3688,3,38.39
3688,8,47.26
3688,5,27.36
3689,4,40.95
3690,5,67.11
3690,10,49.78
3691,1,35.21
3691,6,45.94
3691,7,46.36
3692,6,40.08
3692,9,41.68
3692,4,44.09
3692,7,33.67
3693,10,45.82
3693,9,49.36
3694,5,57.58
3694,2,43.82
3694,9,33.33
3694,8,38.76
3695,6,26.28
3695,8,48.73
3696,1,15.28
3696,7,52.33
3696,8,36.52
3696,2,25.7
3697,10,29.95
3697,7,30.9
3697,1,55.79
3698,1,34.61
3699,5,50.86
3699,9,21.14
3699,6,26.24
3700,5,42.53
3700,2,34.98
3700,8,35.8
3700,9,40.31
3701,6,43.0
3702,3,38.23
3702,10,40.23
3702,5,21.79
3702,8,48.01
3703,9,42.17
3703,2,52.02
3704,4,25.0
3704,6,5.0
3704,5,25.49
3704,8,31.16
3705,1,17.06
3705,3,16.18
3705,2,14.17
3706,6,20.09
3706,8,6.65
3706,4,34.22
3707,6,35.97
3707,8,49.9
3708,8,45.78
3708,6,56.28
3709,4,45.43
3709,5,30.48
3709,9,47.98
3710,3,47.71
3711,7,47.08
3712,7,43.18
3712,8,34.76
3712,1,43.78
3712,10,49.67
3713,9,42.41
3714,1,28.5
3714,7,48.05
3714,10,43.96
3715,9,55.4
3715,8,40.56
3715,5,18.2
3716,2,19.6
3716,10,48.83
3716,9,33.16
3717,9,45.35
3718,9,54.05
3718,2,39.83
3719,10,30.61
3719,4,36.12
3719,2,37.28
3719,7,51.07
3720,5,38.44
3720,8,49.71
3720,9,43.55
3720,6,18.85
3721,6,43.36
3721,2,41.35
3722,10,52.36
3722,6,46.81
3723,9,38.44
3723,7,63.5
3723,1,50.18
3723,4,44.08
3724,1,45.46
3724,7,38.2
3724,10,26.61
3725,4,55.61
3726,7,33.64
3726,3,31.72
3726,5,18.45
3727,10,46.86
3727,6,20.54
3728,4,48.66
3728,6,32.18
3728,3,38.39
3728,2,29.53
3729,4,33.98
3729,5,37.07
3730,2,22.42
3730,1,53.6
3731,3,40.98
3732,2,40.52
3732,6,36.68
3732,9,33.02
3733,4,52.46
3733,10,25.14
3734,3,51.96
3734,7,62.29
3734,5,39.28
3735,4,27.87
3735,6,39.55
3736,3,49.85
3737,2,37.26
3737,7,20.36
3737,1,56.42
3737,4,52.19
3738,7,13.4
3738,1,38.44
3739,8,42.36
3739,7,34.41
3739,4,55.57
3739,2,30.49
3740,10,34.17
3740,2,39.93
3740,9,23.94
3740,8,61.18
3741,3,39.99
3742,2,49.9
3742,8,49.56
3743,6,51.29
3743,7,62.86
3743,4,33.3
3744,2,47.32
3744,9,59.69
3745,8,45.88
3745,5,40.01
3745,2,26.9
3746,1,35.4
3746,10,19.9
3746,7,39.41
3746,8,29.64
3747,7,36.91
3747,2,10.67
3747,6,21.17
3747,3,7.82
3748,2,58.89
3748,7,35.22
3748,5,21.19
3749,2,27.55
3749,7,27.89
3750,1,56.99
3750,5,23.15
3750,6,23.28
3750,10,24.61
3751,4,31.03
3751,3,29.84
3752,3,54.84
3753,3,34.45
3753,8,24.84
3754,1,34.18
3755,5,49.84
3755,6,51.35
3756,3,31.74
3756,7,37.62
3756,10,28.12
3756,2,37.47
3757,3,27.43
3757,6,47.54
3758,3,28.54
3759,8,43.66
3760,5,28.48
3760,7,20.04
3761,5,46.68
3761,6,60.93
3761,1,28.05
3762,6,54.67
3763,8,35.15
3764,3,24.25
3765,1,42.33
3765,9,39.92
3765,7,33.99
3765,8,42.42
3766,3,28.48
3766,2,37.3
3767,6,37.59
3768,2,25.16
3768,7,34.96
3769,2,15.1
3770,8,59.03
3770,7,40.46
3770,10,46.78
3770,2,34.13
3771,5,42.5
3772,8,47.81
3772,5,47.97
3772,3,49.3
3772,10,35.58
3773,10,34.24
3773,2,52.99
3773,8,59.39
3774,10,19.63
3774,4,52.5
3774,3,18.44
3774,2,35.91
3775,3,37.31
3775,4,39.17
3776,2,13.25
3777,5,48.79
3777,2,33.34
3777,4,14.12
3777,9,30.23
3778,3,33.16
3778,5,54.29
3778,6,42.36
3779,10,48.39
3779,9,41.87
3779,5,43.96
3779,7,39.55
3780,6,27.83
3780,7,30.45
3781,3,51.01
3781,1,21.8
3781,7,47.21
3782,4,62.34
3783,1,40.53
3783,3,49.77
3784,4,32.86
3785,7,28.95
3785,6,13.8
3786,10,17.47
3787,8,17.22
3787,6,22.9
3787,4,33.07
3787,9,158.97
3788,8,22.39
3788,4,28.98
3788,10,9.04
3788,5,22.79
3789,9,43.67
3789,8,55.55
3789,2,46.91
3790,9,27.9
3790,6,19.32
3790,10,43.74
3791,5,33.66
3791,6,28.24
3792,9,58.09
3792,8,35.1
3792,2,47.08
3792,6,38.77
3793,9,26.86
3793,5,40.26
3793,2,35.9
3794,7,50.72
3794,1,27.3
3794,3,44.69
3795,4,40.14
3796,2,24.84
3796,10,24.26
3796,5,190.39
3796,9,30.43
3797,5,56.15
3797,8,33.39
3797,7,27.66
3798,9,26.39
3799,7,40.96
3799,9,66.44
3800,3,47.59
3800,4,41.51
3801,4,46.08
3802,9,35.19
3802,3,55.6
3802,1,35.21
3803,9,16.49
3803,4,36.63
3803,3,36.89
3804,3,54.37
3804,2,48.34
3804,10,43.16
3805,3,39.96
3805,9,49.65
3806,4,38.85
3806,5,20.99
3806,1,19.02
3806,10,41.11
3807,7,45.21
3807,9,45.88
3807,10,35.87
3808,8,50.95
3808,6,50.51
3808,3,39.91
3808,9,25.6
3809,1,18.58
3809,2,50.11
3809,5,45.74
3810,4,47.43
